"order_id","user_id","order_number","order_dow","order_hour_of_day","days_since_prior_order"
747967,124658,12,4,"07",30
2571171,124660,24,3,"14",18
2394942,124663,22,5,"20",21
979458,124665,14,3,"12",15
155174,124666,25,2,"07",15
1112816,124668,5,5,"11",30
408844,124671,5,0,"01",30
1604938,124673,8,0,"16",21
3177048,124676,5,6,"07",6
3124467,124680,11,1,"09",15
752706,124681,26,1,"13",28
2863147,124682,5,0,"15",14
496680,124683,5,2,"09",30
661382,124685,4,4,"10",30
2709389,124686,17,3,"09",9
2151658,124687,20,1,"11",16
1139506,124688,12,0,"01",14
1585581,124689,9,1,"17",27
78382,124692,9,2,"00",15
1984183,124693,9,6,"19",30
896053,124694,10,6,"13",30
1639025,124695,4,3,"19",30
114263,124697,39,4,"08",1
1861902,124698,16,2,"16",1
1470624,124700,46,2,"00",7
3248694,124701,8,0,"14",30
1789700,124702,7,6,"11",7
2220287,124703,8,3,"07",30
505271,124704,4,1,"15",15
847192,124706,7,2,"11",3
2696420,124707,10,0,"19",30
2198797,124708,9,0,"13",7
1983804,124709,20,1,"13",7
2785472,124710,100,6,"10",1
528653,124712,15,1,"12",12
1387418,124713,47,3,"08",16
2744732,124715,4,1,"10",30
3318900,124716,10,1,"11",30
889890,124718,72,5,"11",4
492677,124719,18,2,"12",30
3284163,124720,11,1,"16",30
790593,124722,26,3,"09",1
2116402,124725,37,6,"14",7
1646168,124726,12,5,"16",25
1806668,124727,8,6,"15",13
2600215,124728,4,6,"13",14
133775,124730,5,6,"11",9
2496222,124731,8,4,"16",5
1031620,124734,29,0,"11",21
3210822,124735,5,0,"12",30
3094387,124736,9,5,"16",12
1106968,124738,22,1,"21",1
2051161,124739,4,2,"09",30
258839,124741,12,2,"07",10
1991680,124744,10,6,"20",5
3140737,124745,5,5,"07",30
2130845,124746,7,3,"06",17
568160,124747,51,0,"17",3
2855590,124749,8,6,"16",7
1940390,124751,6,4,"10",21
1457402,124752,21,1,"13",16
1511640,124753,100,2,"11",5
1971448,124758,15,1,"14",7
2881336,124759,8,6,"17",30
3175122,124761,8,1,"16",30
28621,124763,10,2,"16",25
2535125,124764,30,1,"15",12
260526,124766,14,6,"15",6
2051416,124767,4,1,"21",16
1057406,124768,4,0,"10",30
2577086,124770,7,6,"10",30
2148291,124771,5,1,"08",30
3416849,124772,15,2,"19",18
2908881,124773,22,5,"12",7
738827,124774,5,2,"16",29
1061543,124775,4,4,"11",30
37875,124776,6,1,"17",12
2833202,124777,4,2,"18",30
1642839,124780,6,1,"12",8
3204516,124781,21,3,"13",30
2958457,124782,29,6,"18",29
643718,124783,4,1,"09",25
409387,124784,8,6,"11",30
1662668,124785,8,4,"10",8
3316319,124786,15,3,"14",13
2627356,124788,5,5,"14",30
311552,124789,8,0,"12",19
2514932,124790,5,6,"23",30
1832870,124791,11,5,"07",16
86599,124792,4,0,"12",30
3258447,124793,50,2,"14",7
1043950,124795,60,5,"12",9
3007386,124796,5,3,"09",21
1482972,124797,6,6,"09",18
2168469,124798,11,4,"19",30
2517771,124800,6,3,"12",11
799646,124801,11,1,"20",0
725761,124802,8,2,"16",15
193117,124803,6,1,"12",30
1695520,124804,12,1,"13",30
675643,124805,5,3,"15",15
1355641,124807,20,4,"10",2
424871,124808,11,0,"18",30
1302116,124810,8,6,"14",30
1470180,124811,32,5,"14",10
1682816,124817,9,6,"10",21
3161315,124818,21,1,"09",30
570098,124820,12,6,"10",27
1723302,124821,4,5,"12",28
2208595,124822,39,4,"13",30
1756176,124823,100,2,"20",4
3007102,124825,23,0,"21",12
24090,124826,11,6,"17",8
1258709,124827,9,5,"09",3
580846,124828,21,6,"13",24
2211700,124830,14,1,"11",30
1231234,124832,8,4,"08",30
443125,124834,5,0,"14",30
1900903,124838,100,6,"15",3
1525335,124839,29,6,"10",7
2765971,124840,16,5,"09",30
1982996,124843,5,3,"18",5
478972,124844,8,0,"12",30
2092592,124845,6,0,"12",19
109547,124847,4,2,"14",30
923346,124848,22,4,"12",2
230644,124850,24,0,"14",15
2531623,124851,5,3,"18",3
2286764,124852,8,6,"11",29
2443794,124854,14,6,"17",28
1335455,124855,5,5,"15",25
1065740,124856,18,0,"10",14
1359716,124857,10,2,"11",30
976201,124859,4,2,"23",21
2576387,124860,7,2,"16",30
1450927,124861,5,0,"17",5
1985494,124862,14,6,"12",30
1617829,124864,8,6,"14",8
3367883,124865,5,0,"21",6
1694281,124866,4,6,"17",30
1799602,124867,6,5,"10",30
1816004,124868,4,4,"23",30
3142682,124871,33,6,"21",30
2143681,124872,11,5,"16",25
2818632,124873,6,2,"14",22
3403159,124874,10,0,"19",3
2869776,124875,22,4,"13",30
3384223,124876,6,1,"16",17
784984,124877,4,3,"18",30
545044,124880,14,2,"10",30
468199,124881,10,4,"08",14
2535395,124882,12,3,"21",2
2169905,124883,9,0,"17",30
2728032,124884,6,6,"16",3
1298942,124885,27,4,"16",2
243643,124886,4,1,"12",30
2530526,124887,9,1,"19",14
1823474,124888,82,6,"14",2
3341472,124891,5,0,"11",29
1079772,124892,11,0,"17",1
2732776,124893,37,1,"08",7
1330979,124895,6,1,"18",11
2392745,124898,5,6,"16",30
2111168,124900,14,1,"10",30
2321296,124902,4,3,"20",19
3148516,124904,20,1,"17",29
1391927,124906,14,0,"14",5
2851530,124908,17,5,"16",30
2711683,124909,5,1,"10",18
2901877,124910,7,1,"14",10
2629434,124911,5,2,"09",4
2919520,124913,5,1,"14",7
1318074,124914,4,3,"07",10
96687,124916,7,1,"13",30
752331,124917,18,6,"20",30
1849599,124918,21,1,"16",7
1266259,124919,23,1,"18",8
1833408,124920,18,0,"11",7
3111840,124922,4,1,"13",9
3001014,124923,48,4,"14",5
1914084,124925,15,4,"23",7
3384018,124926,10,0,"10",8
1507952,124927,17,2,"18",1
1536243,124928,27,1,"09",12
2218884,124929,8,2,"16",30
44531,124930,6,6,"08",2
2368718,124932,6,2,"08",4
1919321,124933,16,0,"17",10
1463281,124935,4,1,"10",23
79229,124936,4,3,"09",30
1373527,124938,20,1,"11",30
1375094,124940,15,2,"14",30
1481223,124941,8,5,"18",30
1695961,124942,24,0,"07",7
2725179,124945,4,2,"15",30
3172856,124946,57,1,"17",4
3334007,124948,12,1,"09",29
1272141,124949,83,0,"05",5
1690254,124950,24,4,"15",4
2306439,124953,21,6,"12",9
2176174,124955,4,0,"11",14
2292483,124956,4,1,"16",30
1003104,124957,10,1,"16",8
3279819,124958,15,1,"16",30
474231,124961,26,6,"15",13
1247521,124963,12,4,"18",10
1953722,124964,4,0,"20",21
1425136,124965,13,2,"15",30
3330546,124966,33,0,"12",7
2494071,124969,15,4,"13",30
982253,124970,22,6,"17",30
1618939,124971,6,5,"08",10
3367351,124972,24,6,"12",19
1331071,124973,21,6,"17",4
2166567,124975,12,3,"08",23
1061390,124978,12,0,"12",30
787758,124980,5,0,"11",30
1587777,124982,6,2,"12",30
936478,124984,14,0,"14",7
696922,124986,4,0,"18",30
2635572,124987,7,1,"12",28
1854993,124988,4,3,"12",30
3360662,124989,33,1,"17",13
2492390,124992,4,0,"08",30
3230337,124996,12,2,"16",30
18312,124998,11,0,"19",23
2719555,124999,6,3,"13",23
3011968,125001,5,2,"12",30
1703418,125002,19,5,"18",4
3020704,125004,8,6,"12",30
1912378,125005,8,2,"10",18
3125286,125006,8,1,"18",8
598872,125007,4,4,"15",30
627192,125008,14,6,"19",0
1242128,125010,34,0,"13",30
2657879,125011,48,4,"14",4
2176059,125012,14,3,"11",6
2263056,125013,10,5,"10",30
3186126,125014,6,6,"16",7
1142204,125015,9,3,"13",27
1275891,125016,10,4,"12",25
3090362,125018,6,3,"19",0
3347573,125019,8,2,"16",14
268533,125020,5,2,"12",30
268569,125021,7,2,"09",30
1819047,125022,39,1,"13",5
2145920,125024,5,2,"14",30
521607,125025,11,1,"09",24
1248144,125026,6,1,"12",7
112,125030,5,5,"14",26
2114100,125031,10,1,"13",30
3400266,125033,21,2,"18",1
2079431,125034,19,0,"15",6
825226,125036,50,5,"16",14
291959,125037,59,5,"16",1
1245781,125038,6,2,"10",30
2836237,125040,6,2,"12",30
713562,125041,10,0,"13",0
3338082,125043,16,6,"16",5
360773,125044,6,2,"15",30
2296079,125045,27,0,"11",30
2180982,125046,42,4,"14",2
2865124,125047,7,4,"17",23
756887,125048,6,1,"09",14
2013915,125049,8,2,"19",16
2338922,125051,18,6,"23",7
3338911,125053,12,3,"18",6
2323577,125054,40,0,"06",7
2171084,125055,13,0,"17",14
1449365,125056,43,2,"12",9
1159054,125058,5,4,"21",8
556729,125059,12,6,"14",30
2245225,125060,7,4,"14",6
3399603,125061,4,3,"14",30
1306545,125062,33,6,"20",2
2411689,125064,33,3,"18",22
2303918,125067,14,0,"14",4
2574095,125068,20,2,"15",15
3416261,125070,47,5,"14",13
2232304,125071,14,1,"19",15
3371042,125073,29,6,"11",10
41454,125075,15,1,"09",13
674973,125077,4,3,"12",26
2664167,125078,26,1,"08",30
2529424,125081,41,5,"12",30
1290807,125082,5,1,"18",12
1192305,125083,5,1,"17",30
1405458,125084,9,6,"15",7
3169391,125086,12,1,"10",30
2557528,125087,56,0,"10",3
2281338,125088,45,2,"18",6
2630269,125092,10,2,"20",27
1692452,125093,6,2,"22",1
2817253,125094,7,0,"16",8
1494457,125097,18,3,"20",29
2249714,125098,18,1,"16",30
600097,125099,23,1,"12",26
1287525,125100,10,0,"14",30
2083325,125103,17,0,"11",30
2755061,125105,8,0,"16",30
2149036,125109,12,6,"07",30
2046395,125114,26,0,"14",1
580020,125115,4,4,"12",30
1549796,125117,53,0,"09",3
1748543,125119,7,5,"17",30
3129573,125120,16,4,"13",21
1445294,125121,40,3,"12",3
723866,125122,66,0,"08",7
2793824,125123,17,3,"09",16
2457446,125124,4,2,"10",14
1644465,125125,90,5,"20",5
675459,125128,52,2,"14",0
2517352,125130,8,1,"10",30
2907700,125132,35,3,"09",9
805115,125134,15,6,"16",15
280254,125136,7,0,"21",14
804555,125137,15,4,"13",2
2455068,125139,17,1,"14",30
987676,125140,17,3,"17",30
1613031,125141,25,3,"09",1
3164725,125142,4,4,"10",30
3111591,125143,42,1,"10",7
198488,125144,9,0,"21",1
265131,125146,4,0,"14",30
2621070,125148,4,1,"12",6
1592722,125153,13,0,"15",5
1486779,125156,18,6,"13",25
3101281,125159,74,0,"22",0
1752568,125160,8,1,"14",20
3188828,125161,5,0,"10",30
300758,125162,8,5,"16",10
2581657,125163,23,6,"17",4
2491870,125165,11,5,"10",30
1612658,125166,14,1,"16",30
1198468,125167,11,6,"14",10
1771220,125170,4,1,"15",30
569431,125171,32,2,"14",16
55870,125176,5,3,"12",27
1259484,125177,4,4,"10",30
1782961,125178,6,5,"07",30
624852,125179,32,0,"20",14
2480637,125180,4,5,"12",30
873594,125182,11,3,"10",2
128284,125184,10,6,"11",30
1279771,125187,32,4,"10",10
2785772,125188,5,0,"10",13
3082302,125189,4,3,"17",14
793097,125191,26,1,"16",5
1053293,125193,56,6,"08",9
1585922,125194,37,3,"07",13
3128657,125198,4,4,"19",16
2153664,125200,22,5,"03",25
144294,125201,10,4,"19",20
2213020,125203,4,0,"23",30
864125,125204,53,6,"07",6
3417127,125207,15,4,"16",24
1720995,125208,9,3,"11",28
994849,125209,14,6,"08",7
2010117,125211,4,3,"22",30
3111667,125212,12,2,"11",30
1674174,125216,19,5,"22",5
3223229,125217,6,4,"17",30
2911813,125218,16,0,"22",21
2811846,125219,7,5,"01",10
732117,125220,6,1,"16",21
3171652,125221,14,4,"09",10
1551926,125222,19,0,"17",9
156620,125224,34,0,"20",3
3282817,125227,5,0,"21",30
244679,125228,6,2,"10",30
2683961,125229,49,6,"12",6
2946571,125231,29,6,"11",30
1345032,125234,12,2,"07",30
3239430,125237,6,6,"03",30
51256,125238,5,2,"12",10
1577244,125240,33,3,"05",14
2887905,125242,12,1,"18",14
1513467,125244,7,5,"17",6
1836248,125246,25,6,"20",6
338535,125247,25,4,"15",3
2224138,125248,17,2,"15",4
1105133,125249,13,2,"12",30
1442205,125253,18,3,"11",14
3260940,125254,6,6,"11",7
2240274,125255,8,1,"09",26
1636178,125258,4,5,"08",30
1684809,125259,12,3,"18",13
3190423,125260,4,6,"18",21
2743896,125261,17,2,"13",28
1436627,125263,11,1,"14",20
748512,125265,22,1,"12",17
113546,125266,7,1,"11",30
1274571,125268,11,1,"20",30
423088,125272,38,1,"10",7
1205475,125274,18,6,"11",23
1038826,125276,8,2,"07",3
2486640,125278,35,0,"10",14
1626885,125279,55,5,"14",8
2658699,125280,100,2,"18",2
851082,125281,21,2,"19",8
761742,125283,7,4,"16",11
3099983,125284,4,6,"12",14
2183533,125285,13,1,"20",7
970361,125286,6,6,"06",30
2143685,125287,8,2,"10",30
1333622,125288,41,4,"10",4
1691879,125289,12,4,"11",30
1528584,125291,17,4,"11",30
2174683,125292,48,6,"12",9
1653260,125293,13,6,"18",30
1727446,125295,15,3,"15",1
2057281,125296,39,0,"16",16
2926109,125297,6,0,"23",9
2344498,125302,10,3,"08",30
2398531,125303,11,4,"16",30
1644739,125304,15,3,"17",30
2016447,125305,4,5,"08",11
1226138,125307,10,1,"21",7
1625678,125308,16,1,"09",15
2551707,125310,4,1,"13",19
128439,125312,28,5,"17",5
1221430,125313,13,4,"15",15
2330456,125314,63,4,"10",2
2986355,125315,6,0,"13",14
3223092,125316,9,4,"21",30
3007846,125317,56,6,"17",3
3217418,125320,7,5,"12",14
1451691,125321,17,2,"01",6
416884,125324,7,0,"12",12
1756133,125326,5,2,"10",30
1158736,125327,5,5,"16",10
1328617,125328,4,6,"08",7
2048665,125329,9,4,"08",30
3261131,125330,8,4,"14",30
1642546,125332,14,3,"20",6
894255,125333,4,5,"07",30
983499,125334,7,0,"08",7
3050180,125336,5,3,"09",1
2576430,125338,13,6,"13",30
2329174,125339,10,4,"12",30
2103458,125341,50,2,"13",14
3367371,125342,7,6,"20",2
731161,125343,10,6,"17",30
1288534,125346,5,5,"19",7
2620271,125349,9,5,"16",18
781693,125350,16,4,"15",5
1716291,125352,5,2,"18",5
1403908,125353,52,6,"12",3
2459561,125354,8,1,"16",30
413144,125355,99,3,"12",23
1420343,125356,9,1,"08",21
3402010,125357,6,3,"16",6
1366911,125362,36,0,"22",6
2957906,125363,13,0,"14",14
2406554,125364,20,0,"20",5
1597994,125367,7,2,"16",18
1757877,125370,6,0,"08",4
1180187,125372,55,5,"10",12
1670746,125373,4,0,"17",30
2662024,125375,6,1,"12",30
737581,125379,12,1,"08",27
3172662,125380,20,0,"18",7
2278740,125382,8,4,"22",30
2394791,125383,4,4,"17",26
3301518,125384,55,3,"19",6
1553244,125385,12,3,"17",30
635723,125386,14,6,"16",16
452312,125388,24,4,"08",9
3148017,125389,7,1,"15",30
3038549,125390,6,1,"20",30
349282,125391,10,0,"11",30
2088920,125392,7,0,"09",0
918346,125393,6,6,"10",30
2085713,125394,24,1,"05",6
620937,125395,14,6,"12",7
1255866,125396,4,2,"21",30
1337886,125397,5,1,"17",12
3416370,125398,4,6,"16",30
3143146,125399,20,0,"14",30
2136219,125400,28,6,"12",15
1069047,125401,6,3,"15",16
2339799,125402,32,6,"20",19
2487544,125403,4,6,"08",30
1532918,125404,33,5,"17",30
1169069,125405,10,1,"20",6
708936,125406,4,2,"08",30
190293,125411,9,4,"18",30
659793,125420,45,0,"16",11
1578347,125422,7,6,"21",16
3325170,125424,75,6,"17",1
3249069,125425,8,0,"14",4
203090,125426,8,3,"12",30
983189,125428,4,6,"11",18
2393397,125429,13,1,"15",30
1650945,125430,10,5,"15",30
164182,125431,11,0,"16",22
2973433,125432,40,0,"23",8
3245954,125438,7,4,"21",9
929546,125440,8,6,"19",30
871585,125443,9,2,"13",30
3024701,125445,13,5,"15",15
2892408,125447,16,2,"13",7
2392220,125449,39,2,"11",6
124256,125451,8,6,"08",9
2457572,125452,19,5,"17",8
59853,125453,6,3,"12",30
2535572,125454,10,5,"20",9
2652305,125455,9,2,"10",11
2493283,125456,21,6,"19",14
2761707,125457,30,2,"18",9
1572901,125458,95,0,"15",3
446153,125460,47,0,"14",6
2896923,125461,22,0,"18",5
2651760,125462,31,3,"12",6
566439,125463,11,4,"15",10
495154,125465,4,1,"10",14
464688,125466,6,0,"16",7
2964521,125468,6,3,"14",30
348912,125473,4,6,"09",30
2134777,125474,32,6,"13",30
181702,125475,7,3,"20",20
2962242,125480,8,4,"14",17
18261,125481,25,5,"17",11
2580484,125482,16,3,"20",9
1894831,125483,9,3,"12",30
594003,125485,7,0,"11",30
2008815,125486,6,0,"10",7
623184,125487,57,0,"16",14
830753,125489,61,4,"11",12
1286820,125493,43,0,"20",8
2659721,125494,42,3,"16",1
2024076,125495,6,4,"09",30
2486581,125497,8,3,"15",20
1202575,125498,23,5,"07",12
121439,125500,7,2,"18",30
555754,125501,10,5,"11",0
666454,125504,39,0,"07",4
1765157,125506,9,3,"15",18
248713,125510,21,0,"15",18
1161927,125511,9,1,"09",30
2376829,125513,4,6,"11",30
2703045,125515,24,4,"13",30
990789,125516,5,4,"13",13
2598737,125517,58,2,"06",8
404251,125518,11,3,"16",30
2751404,125519,13,0,"19",26
3035555,125523,20,6,"12",5
104866,125525,73,1,"12",3
2141146,125526,11,0,"15",8
3374944,125530,4,2,"14",30
2683643,125531,48,5,"13",4
519719,125532,4,3,"19",20
3226691,125535,11,1,"22",30
3221571,125536,34,6,"16",6
263820,125537,11,5,"10",30
2398548,125540,9,6,"16",30
42222,125541,9,2,"10",7
1404559,125543,8,5,"13",2
880780,125546,11,6,"17",6
20820,125548,9,2,"04",2
1046795,125550,27,5,"14",8
2237043,125553,4,2,"13",30
2987510,125554,4,2,"16",7
1850524,125556,7,4,"11",30
189129,125557,25,1,"16",9
1742621,125558,5,1,"18",30
966172,125559,16,5,"21",10
1798368,125560,63,0,"17",1
2177255,125561,6,1,"08",9
27699,125563,9,4,"12",12
1746054,125564,30,0,"15",22
2651424,125565,9,1,"15",30
2514465,125566,4,0,"14",30
2419108,125568,25,5,"16",27
1231610,125570,5,4,"13",7
614837,125571,13,0,"16",15
2267310,125572,13,6,"18",7
2077981,125573,16,0,"18",4
2581846,125579,35,4,"11",13
1631477,125581,13,0,"09",9
208039,125582,16,1,"21",11
3239670,125585,13,0,"16",20
801156,125586,85,6,"11",5
2183515,125587,4,6,"11",9
1895139,125588,26,5,"15",17
2232850,125592,31,4,"10",8
1240528,125593,5,6,"22",30
3029552,125595,21,5,"14",9
1150105,125596,12,6,"10",30
2682767,125597,39,4,"08",7
1278513,125600,12,5,"07",19
143798,125602,39,0,"10",30
2749295,125603,5,2,"23",30
2041916,125604,5,0,"17",30
2640313,125608,9,6,"15",7
449225,125609,9,2,"16",30
1246420,125610,5,4,"12",21
2108325,125613,4,4,"22",30
2228227,125614,6,0,"17",7
2327316,125616,49,6,"14",4
2486219,125618,4,2,"13",2
2326489,125621,8,3,"16",14
2506945,125622,17,5,"12",30
1887776,125623,38,0,"15",19
1601929,125624,13,1,"13",5
3060229,125625,4,2,"15",17
2021890,125626,7,4,"09",30
3031846,125631,14,0,"17",30
2371991,125632,10,0,"16",8
2784192,125633,18,2,"09",24
1970141,125634,9,4,"16",28
1046790,125635,4,1,"20",30
2488841,125636,6,3,"12",30
1661056,125637,13,0,"17",7
3113799,125639,22,2,"10",9
459317,125646,11,3,"15",17
1391670,125649,19,6,"14",29
2152765,125651,6,1,"17",13
241163,125655,11,3,"17",27
588467,125657,24,6,"14",30
2288026,125658,5,1,"08",11
2390837,125659,12,6,"11",8
1184095,125661,19,1,"12",29
1913753,125663,4,4,"12",30
2859376,125665,5,2,"17",26
923315,125666,9,1,"16",7
1608917,125667,19,0,"17",30
1516990,125668,100,4,"20",5
1871700,125669,35,4,"07",5
1570352,125670,9,2,"13",8
507759,125672,4,3,"20",7
2914782,125673,9,3,"19",1
717066,125675,36,5,"12",9
1214457,125676,9,6,"16",11
1306630,125677,8,3,"21",12
919159,125679,15,0,"16",30
554337,125680,9,0,"11",22
974253,125682,7,2,"10",30
358668,125688,14,2,"17",30
3223698,125689,6,4,"09",7
3047635,125690,16,0,"19",7
2611377,125691,8,5,"12",30
916749,125692,17,5,"15",14
1621250,125694,32,1,"17",12
1387153,125695,57,0,"10",14
2834725,125696,4,1,"08",30
429959,125697,7,4,"16",26
3173201,125698,23,0,"17",21
1746937,125699,4,3,"15",30
2424810,125700,4,1,"10",30
994399,125701,4,2,"10",7
2859697,125703,5,0,"12",21
1017659,125705,18,5,"10",1
2988543,125707,8,1,"11",30
3232806,125708,27,5,"14",30
2702641,125709,32,5,"14",15
1783253,125710,21,0,"19",30
2855826,125713,8,0,"16",30
2544106,125714,5,0,"17",27
81474,125718,27,0,"11",12
1327294,125719,12,6,"13",23
304031,125720,20,3,"14",16
2165175,125724,44,5,"16",7
2581885,125727,7,4,"11",6
1469280,125730,29,0,"10",7
2225314,125731,53,1,"09",7
3362306,125732,6,6,"19",30
1320220,125733,7,3,"15",8
1597392,125734,4,0,"12",8
1448230,125735,5,6,"15",12
1771406,125736,8,3,"10",30
522636,125739,7,5,"18",16
1589657,125740,15,4,"13",28
2829843,125741,11,2,"13",7
2646331,125742,4,0,"17",8
1244165,125743,8,2,"10",30
2799326,125744,12,1,"08",7
3273917,125746,18,5,"12",18
2412156,125747,40,5,"09",22
3292321,125748,24,0,"10",30
1610660,125749,10,6,"17",7
550357,125751,9,0,"21",16
2337795,125752,5,3,"19",25
2151223,125753,10,0,"13",30
3269453,125754,10,0,"14",13
2636772,125756,5,5,"20",11
2167987,125758,27,0,"18",18
2064445,125759,9,2,"15",30
3373245,125760,7,1,"12",23
1314912,125761,32,5,"20",7
2379311,125762,25,2,"16",7
3121151,125763,49,0,"15",0
2482721,125765,20,6,"22",6
2676423,125766,5,4,"12",30
3010858,125767,4,1,"10",21
3082128,125768,7,0,"11",15
1773052,125769,7,5,"13",30
2088323,125770,11,6,"12",28
1225611,125771,6,0,"13",20
3019543,125772,4,2,"12",14
1469880,125773,8,1,"13",30
2165301,125776,4,2,"14",28
1104629,125779,8,1,"21",7
3214295,125780,69,5,"14",0
2029010,125783,4,6,"13",20
529868,125784,14,3,"11",10
2800087,125786,23,5,"04",15
3407116,125788,8,5,"23",30
2347058,125789,15,0,"13",8
2592043,125790,11,4,"10",30
3408945,125791,36,6,"11",14
2728902,125796,4,5,"14",30
304579,125797,54,0,"04",9
1800004,125798,13,2,"15",8
2853261,125800,6,0,"12",3
1657910,125801,28,6,"15",21
1389719,125802,5,1,"20",29
490242,125805,11,4,"18",16
2530364,125807,28,6,"19",13
1220548,125808,12,6,"15",15
3350266,125809,8,4,"11",3
3042259,125810,7,6,"16",30
278199,125811,49,0,"17",5
3058868,125812,17,3,"17",30
589116,125813,5,6,"15",29
2006723,125814,53,2,"11",21
2782446,125815,5,3,"20",22
2604006,125816,5,1,"13",19
433176,125818,7,5,"07",10
976375,125819,12,2,"14",11
1112563,125821,19,6,"17",7
868518,125828,100,4,"10",5
1763049,125829,18,3,"09",8
1962220,125830,7,2,"09",30
2025610,125831,6,5,"12",17
1320659,125833,18,0,"09",5
794109,125835,13,3,"07",6
3160884,125838,8,4,"11",5
2229411,125840,7,1,"07",8
2717041,125841,5,1,"14",8
2538809,125842,5,1,"17",10
826248,125843,73,4,"18",5
1900773,125844,13,2,"12",7
1222422,125845,5,3,"15",23
116229,125848,4,2,"17",30
2403731,125850,9,0,"10",20
2790817,125852,12,4,"14",30
403062,125853,12,4,"11",30
886042,125855,5,6,"09",30
948524,125856,9,3,"13",17
3261122,125858,8,3,"09",30
2799639,125859,33,6,"11",2
3175714,125860,12,1,"16",26
1208048,125861,4,5,"13",30
1709972,125863,53,1,"09",7
812112,125865,5,1,"13",1
146714,125867,7,1,"20",30
3037145,125868,26,0,"22",15
2617309,125869,19,0,"16",30
1038763,125871,11,3,"21",12
1176313,125874,13,4,"19",29
2843829,125875,8,2,"09",30
3411579,125877,47,3,"09",19
2075061,125879,11,1,"16",30
2108361,125880,4,5,"13",2
2732321,125881,69,6,"14",11
1139550,125882,13,1,"15",10
1158954,125884,13,0,"16",30
1780084,125885,6,1,"13",30
401588,125886,43,3,"12",8
1352907,125888,30,2,"22",5
2339695,125889,13,1,"12",30
2307320,125890,15,4,"17",17
316333,125891,4,3,"09",14
2638770,125893,11,1,"13",4
510174,125894,4,6,"21",30
2251895,125895,35,0,"22",4
2198100,125897,48,2,"22",1
2690308,125898,6,4,"17",21
1509397,125899,77,3,"20",6
919134,125900,5,6,"15",7
1348464,125901,26,2,"19",23
2277293,125902,4,5,"12",16
3038557,125904,5,5,"12",30
741593,125905,8,0,"11",30
2986804,125906,50,5,"11",7
3357559,125908,15,5,"17",30
1435353,125909,11,1,"13",13
1949384,125911,20,1,"14",30
1745896,125912,17,1,"07",2
657914,125913,48,0,"17",1
3360769,125915,6,3,"00",30
3207303,125916,32,0,"17",0
2660000,125917,43,1,"09",19
844680,125919,5,4,"09",30
2854439,125920,32,3,"06",8
493273,125921,12,2,"07",30
137182,125922,45,2,"12",8
2775221,125923,7,6,"14",30
63859,125924,5,5,"21",10
2829238,125925,29,6,"10",6
2676461,125926,22,0,"01",5
391003,125927,7,4,"16",30
2185409,125929,12,1,"14",6
2968838,125930,7,0,"12",30
1414110,125931,11,4,"13",19
1779371,125934,12,6,"11",30
945702,125935,19,3,"10",23
396205,125936,8,4,"08",20
200697,125938,6,4,"14",11
2316390,125942,6,0,"23",0
975481,125943,6,6,"17",15
698292,125944,7,1,"11",30
1277108,125946,10,3,"14",9
116133,125947,26,0,"09",14
2231938,125948,31,1,"13",13
627271,125949,4,6,"08",20
1672914,125952,23,6,"22",6
2584785,125954,19,0,"14",30
1785661,125956,22,3,"09",11
1972866,125957,16,3,"08",19
2952013,125958,15,0,"11",28
1017501,125960,31,0,"13",1
1495026,125963,4,6,"09",17
2878812,125964,9,5,"08",8
2457857,125966,8,3,"14",30
3263674,125967,19,2,"09",7
357775,125968,41,4,"11",6
1678743,125969,4,0,"18",30
1295439,125970,6,3,"14",30
230000,125972,64,2,"14",7
368831,125973,18,1,"16",4
552184,125976,17,0,"11",28
602033,125979,9,3,"18",16
1086703,125981,24,3,"09",5
1712545,125984,6,5,"08",7
349048,125985,20,4,"14",15
3303225,125986,32,1,"12",15
2801864,125987,11,3,"16",30
1824146,125989,5,5,"09",30
1359979,125991,13,2,"16",6
2308617,125992,23,1,"12",6
256794,125994,7,6,"16",30
727034,125996,10,2,"08",2
3241747,125997,8,2,"10",12
661483,126000,19,0,"10",13
35986,126001,17,0,"15",30
2054165,126003,45,4,"11",13
3324166,126006,4,0,"14",30
1031951,126007,17,0,"08",8
2143409,126009,13,3,"12",30
300867,126010,5,4,"19",27
1215855,126011,11,6,"09",30
3196889,126012,7,5,"17",30
1888756,126013,7,0,"13",30
1166705,126015,64,3,"18",30
90906,126016,6,1,"06",30
1261607,126018,6,4,"19",10
2032532,126019,27,3,"16",6
1573217,126020,8,0,"12",30
2300394,126021,39,6,"11",4
2343743,126022,9,3,"06",2
2176381,126023,23,2,"17",2
1162627,126024,8,4,"17",26
2529024,126026,5,3,"23",28
2203269,126030,6,6,"17",30
363165,126031,10,4,"17",30
3235787,126033,22,5,"08",9
2114873,126035,5,4,"16",30
2763864,126037,7,6,"15",20
2300384,126039,20,6,"17",13
2831518,126040,6,2,"17",30
1787483,126041,4,0,"16",6
1744180,126044,9,3,"15",2
2810921,126048,43,4,"14",7
929900,126049,4,3,"09",30
914654,126051,5,2,"10",30
1244635,126052,7,4,"18",6
1390069,126053,49,0,"21",3
3370601,126054,21,2,"09",30
709016,126055,5,6,"15",21
1175795,126057,23,4,"20",10
2156835,126059,26,6,"17",14
1697420,126063,7,2,"21",30
1316121,126065,4,0,"12",30
2550819,126066,39,0,"09",7
